,Parameters,Values,Errors
0,B,5.582261696551946e-07,2.017347895654216e-07
1,Ea,0.43431741346508856,0.008295485984395043
2,A,81.91524646792928,0.46374683606992884
3,D,3.3891625803320578,0.26439736857916435
