x_data,y_data,y_fit,component_1,component_2,component_3,component_4
849.226,0.02112902541231416,0.01305471544401371,0.00017709096104365088,0.0022861453872969955,0.001143581975129546,8.645682045214203e-10
847.999,0.02172528611736517,0.01307818147688522,0.00017794675191433565,0.0022995892316282182,0.0011527481906939197,1.0542768169740802e-09
846.772,0.02141872309899174,0.01310188181741978,0.00017880874685793156,0.0023131517378283143,0.00116202379383279,1.2843542967819702e-09
845.545,0.021112114126036027,0.013125819648848847,0.00017967700584800269,0.0023268343032382278,0.0011714105148708707,1.5631109975361736e-09
844.318,0.020942587672014203,0.013149998212611536,0.00018055158958283764,0.002340638345779267,0.0011809101186665894,1.9005074820961663e-09
843.091,0.020773061217992377,0.013174420833820477,0.00018143255949595887,0.00235456530431704,0.0011905244055236412,2.3084694853223776e-09
841.864,0.020990472346747394,0.013199090884882025,0.0001823199777668095,0.0023686166390328935,0.001200255212143037,2.8012604006901664e-09
840.637,0.02120783752092013,0.013224011803686153,0.00018321390733162172,0.002382793831803039,0.0012101044126191268,3.3959212866275703e-09
839.41,0.020748107879815677,0.013249187089968473,0.00018411441189446933,0.002397098386585552,0.0012200739194834697,4.112790028428263e-09
838.184,0.020288378238711224,0.01327459946696763,0.0001850208138987833,0.002411520013720235,0.0012301574097359194,4.97534245883386e-09
836.957,0.018974123140156014,0.013300294041982852,0.0001859346572065472,0.00242608378776936,0.001240373324170682,6.013839414370316e-09
835.73,0.017659868041600805,0.013326253883860772,0.00018685527129081423,0.0024407795708970424,0.0012507155227870965,7.261986955288207e-09
834.503,0.016248878547351388,0.013352482787013287,0.0001877827230407087,0.00245560895940339,0.0012611860833884685,8.76060080409577e-09
833.276,0.015611764218655651,0.013378984589508036,0.00018871708017135087,0.0024705735737298043,0.0012717871283224119,1.0558132486613961e-08
832.049,0.0160387741971785,0.013405763264017878,0.00018965841123609614,0.0024856750588972947,0.001282520825923227,1.2712035964618221e-08
830.822,0.017239659341255032,0.013432822808681522,0.0001906067856389862,0.0025009150849540996,0.0012933893920458134,1.5290366941591382e-08
829.595,0.019405912395235727,0.013460167338052997,0.0001915622736474155,0.0025162953474328026,0.0013043950917006686,1.8373652239096518e-08
828.368,0.021572119494634147,0.013487801064911764,0.00019252494640501787,0.002531817567817201,0.0013155402408006874,2.205707225596791e-08
827.141,0.023399779186393972,0.013515728278434835,0.00019349487594477762,0.0025474834940191595,0.0013268272080317518,2.6453005912131738e-08
825.915,0.025227438878153794,0.013543930275773164,0.0001944713357356699,0.002563281954911654,0.0013382490410725639,3.1689338665554135e-08
824.688,0.02643439002709096,0.013572457548434613,0.00019545599249883055,0.002579240523866133,0.0013498268513026013,3.793064818653997e-08
